date,trade,sell,buy
20160106,10,0,10
20160107,16,2,14
20160108,20,9,11
20160111,18,8,10
20160112,17,7,10
20160113,13,5,8
20160114,17,5,12
20160115,19,9,10
20160118,17,8,9
20160119,16,9,7
20160120,15,3,12
20160121,18,7,11
20160122,20,9,11
20160125,17,9,8
20160126,16,9,7
20160127,13,4,9
20160128,16,3,13
20160129,18,9,9
20160201,16,5,11
20160202,17,6,11
20160203,17,6,11
20160204,19,7,12
20160205,18,9,9
20160211,19,8,11
20160212,19,10,9
20160215,20,13,7
20160216,18,3,15
20160217,21,9,12
20160218,18,7,11
20160219,17,6,11
20160222,19,9,10
20160223,20,6,14
20160224,21,8,13
20160225,18,7,11
20160226,18,6,12
20160229,16,11,5
20160302,20,8,12
20160303,18,10,8
20160304,20,9,11
20160307,20,8,12
20160308,21,13,8
20160309,19,8,11
20160310,16,6,10
20160311,17,6,11
20160314,16,9,7
20160315,17,9,8
20160316,15,3,12
20160317,19,8,11
20160318,20,9,11
20160321,18,7,11
20160322,16,8,8
20160323,18,4,14
20160324,17,9,8
20160325,19,8,11
20160328,18,10,8
20160329,20,6,14
20160330,18,9,9
20160331,19,9,10
20160401,20,8,12
20160404,17,7,10
20160405,19,4,15
20160406,15,7,8
