date,trade,sell,buy
20180801,24,9,15
20180802,24,14,10
20180803,25,11,14
20180806,24,10,14
20180807,25,11,14
20180808,22,7,15
20180809,22,8,14
20180810,24,7,17
20180813,22,8,14
20180814,21,8,13
20180816,19,8,11
20180817,19,5,14
20180820,19,4,15
20180821,18,2,16
20180822,18,6,12
20180823,16,2,14
20180824,17,4,13
20180827,19,5,14
20180828,18,5,13
20180829,20,6,14
20180830,20,5,15
20180831,18,7,11
20180903,19,6,13
20180904,18,4,14
20180905,19,5,14
20180906,19,8,11
20180907,17,8,9
20180910,18,8,10
20180911,18,9,9
20180912,18,7,11
20180913,16,5,11
20180914,14,5,9
20180917,16,5,11
20180918,16,5,11
20180919,17,5,12
20180920,16,4,12
20180921,16,3,13
20180927,15,5,10
20180928,17,4,13
20181001,19,6,13
20181002,19,5,14
20181004,20,7,13
20181005,18,8,10
20181008,18,9,9
20181010,18,7,11
20181011,18,6,12
20181012,19,7,12
20181015,20,5,15
20181016,20,4,16
20181017,20,4,16
20181018,19,4,15
20181019,19,4,15
20181022,19,3,16
20181023,19,4,15
20181024,19,3,16
20181025,17,1,16
20181026,18,1,17
20181029,16,0,16
20181030,19,1,18
20181031,20,2,18
20181101,20,3,17
20181102,22,2,20
