date,trade,sell,buy
20180801,21,5,16
20180802,21,8,13
20180803,23,7,16
20180806,21,10,11
20180807,24,9,15
20180808,20,7,13
20180809,23,10,13
20180810,23,8,15
20180813,21,9,12
20180814,19,8,11
20180816,22,6,16
20180817,22,9,13
20180820,21,10,11
20180821,20,8,12
20180822,19,4,15
20180823,18,7,11
20180824,22,7,15
20180827,20,6,14
20180828,20,6,14
20180829,19,5,14
20180830,20,6,14
20180831,17,4,13
20180903,18,9,9
20180904,19,3,16
20180905,15,3,12
20180906,18,8,10
20180907,18,4,14
20180910,22,5,17
20180911,20,6,14
20180912,22,11,11
20180913,17,5,12
20180914,20,6,14
20180917,21,7,14
20180918,19,6,13
20180919,23,9,14
20180920,18,7,11
20180921,16,5,11
20180927,19,5,14
20180928,20,5,15
20181001,20,7,13
20181002,20,5,15
20181004,19,5,14
20181005,19,4,15
20181008,23,5,18
20181010,20,9,11
20181011,18,8,10
20181012,22,7,15
20181015,20,8,12
20181016,17,4,13
20181017,16,3,13
20181018,19,6,13
20181019,22,9,13
20181022,22,10,12
20181023,21,8,13
20181024,20,5,15
20181025,20,6,14
20181026,15,6,9
20181029,18,6,12
20181030,19,6,13
20181031,19,9,10
20181101,20,8,12
20181102,18,4,14
