date,trade,sell,buy
20170719,21,8,13
20170720,23,10,13
20170721,22,12,10
20170724,21,7,14
20170725,23,8,15
20170726,22,9,13
20170727,18,7,11
20170728,19,7,12
20170731,20,11,9
20170801,23,9,14
20170802,18,9,9
20170803,23,10,13
20170804,23,8,15
20170807,23,13,10
20170808,22,11,11
20170809,20,6,14
20170810,23,9,14
20170811,23,11,12
20170814,22,9,13
20170816,18,9,9
20170817,25,9,16
20170818,22,7,15
20170821,22,10,12
20170822,21,10,11
20170823,22,6,16
20170824,20,10,10
20170825,22,6,16
20170828,18,7,11
20170829,22,7,15
20170830,23,7,16
20170831,18,8,10
20170901,18,6,12
20170904,16,5,11
20170905,19,8,11
20170906,18,6,12
20170907,19,9,10
20170908,19,6,13
20170911,20,7,13
20170912,20,4,16
20170913,18,5,13
20170914,19,7,12
20170915,17,4,13
20170918,20,10,10
20170919,16,3,13
20170920,22,11,11
20170921,21,10,11
20170922,19,8,11
20170925,23,9,14
20170926,24,10,14
20170927,22,12,10
20170928,22,10,12
20170929,21,12,9
20171010,23,9,14
20171011,20,11,9
20171012,23,12,11
20171013,18,4,14
20171016,22,8,14
20171017,23,10,13
20171018,24,11,13
20171019,21,10,11
20171020,20,7,13
20171023,22,4,18
