date,trade,sell,buy
20160105,12,0,12
20160106,13,4,9
20160107,19,6,13
20160108,19,6,13
20160111,22,9,13
20160112,25,13,12
20160113,21,10,11
20160114,20,11,9
20160115,17,8,9
20160119,20,12,8
20160120,22,11,11
20160121,21,8,13
20160122,19,10,9
20160125,19,7,12
20160126,18,9,9
20160127,22,12,10
20160128,18,11,7
20160129,23,12,11
20160201,19,11,8
20160202,20,11,9
20160203,23,11,12
20160204,18,12,6
20160205,19,4,15
20160208,19,9,10
20160209,21,6,15
20160210,20,11,9
20160211,19,9,10
20160212,19,11,8
20160216,20,6,14
20160217,20,10,10
20160218,24,10,14
20160219,22,10,12
20160222,20,7,13
20160223,23,8,15
20160224,24,13,11
20160225,22,14,8
20160226,18,10,8
20160229,25,12,13
20160301,25,13,12
20160302,18,6,12
20160303,24,8,16
20160304,22,11,11
20160307,19,7,12
20160308,23,10,13
20160309,26,15,11
20160310,25,9,16
20160311,26,16,10
20160314,22,13,9
20160315,25,12,13
20160316,27,16,11
20160317,24,10,14
20160318,24,15,9
20160321,23,13,10
20160322,24,11,13
20160323,22,13,9
20160324,22,12,10
20160328,23,10,13
20160329,25,14,11
20160330,27,14,13
20160331,26,12,14
20160401,22,10,12
20160404,22,12,10
20160405,24,14,10
