date,trade,sell,buy
20161004,26,14,12
20161005,24,17,7
20161006,22,15,7
20161007,25,15,10
20161010,26,14,12
20161011,26,10,16
20161012,27,15,12
20161013,20,10,10
20161014,18,8,10
20161017,27,14,13
20161018,23,12,11
20161019,27,17,10
20161020,24,13,11
20161021,26,12,14
20161024,27,16,11
20161025,21,12,9
20161026,22,13,9
20161027,25,16,9
20161028,20,13,7
20161031,24,13,11
20161101,23,8,15
20161102,26,13,13
20161103,24,11,13
20161104,25,10,15
20161107,22,16,6
20161108,25,13,12
20161109,22,13,9
20161110,23,10,13
20161111,22,14,8
20161114,24,16,8
20161115,19,11,8
20161116,23,10,13
20161117,23,12,11
20161118,24,13,11
20161121,19,6,13
20161122,23,12,11
20161123,23,12,11
20161125,22,13,9
20161128,23,13,10
20161129,21,11,10
20161130,25,16,9
20161201,27,17,10
20161202,23,12,11
20161205,23,9,14
20161206,21,13,8
20161207,19,11,8
20161208,23,10,13
20161209,22,11,11
20161212,24,14,10
20161213,26,13,13
20161214,23,12,11
20161215,24,11,13
20161216,21,7,14
20161219,25,14,11
20161220,20,9,11
20161221,24,13,11
20161222,25,13,12
20161223,23,13,10
20161227,28,15,13
20161228,24,11,13
20161229,23,9,14
20161230,24,10,14
20170103,26,14,12
