date,trade,sell,buy
20161014,22,6,16
20161017,24,6,18
20161018,26,7,19
20161019,24,7,17
20161020,23,7,16
20161021,22,5,17
20161024,22,5,17
20161025,23,6,17
20161026,23,5,18
20161027,25,8,17
20161028,25,9,16
20161031,25,10,15
20161101,25,8,17
20161102,27,8,19
20161103,25,9,16
20161104,26,10,16
20161107,24,8,16
20161108,24,10,14
20161109,24,9,15
20161110,24,8,16
20161111,24,9,15
20161114,24,9,15
20161115,23,7,16
20161116,23,7,16
20161117,23,5,18
20161118,23,6,17
20161121,24,6,18
20161122,24,5,19
20161123,23,5,18
20161124,23,5,18
20161125,23,6,17
20161128,23,8,15
20161129,24,7,17
20161130,22,8,14
20161201,23,8,15
20161202,23,8,15
20161205,22,8,14
20161206,24,8,16
20161207,21,7,14
20161208,25,7,18
20161209,21,7,14
20161212,24,7,17
20161213,23,7,16
20161214,21,8,13
20161215,24,11,13
20161216,21,9,12
20161219,23,9,14
20161220,22,7,15
20161221,23,8,15
20161222,21,9,12
20161223,23,9,14
20161226,19,5,14
20161227,23,5,18
20161228,21,5,16
20161229,22,6,16
20170102,22,6,16
20170103,23,9,14
20170104,24,9,15
20170105,21,5,16
20170106,21,4,17
20170109,22,7,15
20170110,21,7,14
