date,trade,sell,buy
20160712,23,9,14
20160713,22,8,14
20160714,21,8,13
20160715,19,7,12
20160718,19,7,12
20160719,18,7,11
20160720,18,6,12
20160721,19,5,14
20160722,18,7,11
20160725,15,4,11
20160726,16,5,11
20160727,17,4,13
20160728,17,6,11
20160729,17,4,13
20160801,16,2,14
20160802,16,3,13
20160803,17,2,15
20160804,20,4,16
20160805,17,5,12
20160808,20,7,13
20160809,20,5,15
20160810,20,7,13
20160811,19,7,12
20160812,19,8,11
20160816,20,8,12
20160817,16,6,10
20160818,20,9,11
20160819,17,9,8
20160822,20,9,11
20160823,19,7,12
20160824,19,5,14
20160825,20,8,12
20160826,19,7,12
20160829,20,6,14
20160830,22,6,16
20160831,23,6,17
20160901,23,5,18
20160902,21,6,15
20160905,21,8,13
20160906,21,7,14
20160907,21,8,13
20160908,18,5,13
20160909,19,7,12
20160912,20,8,12
20160913,18,5,13
20160919,19,6,13
20160920,20,7,13
20160921,19,6,13
20160922,21,6,15
20160923,18,7,11
20160926,19,6,13
20160927,19,8,11
20160928,19,6,13
20160929,19,6,13
20160930,19,5,14
20161004,20,5,15
20161005,18,3,15
20161006,18,4,14
20161007,19,5,14
20161010,20,3,17
20161011,18,6,12
20161012,19,3,16
