date,trade,sell,buy
20180801,24,11,13
20180802,22,8,14
20180803,23,12,11
20180806,20,8,12
20180807,15,4,11
20180808,20,13,7
20180809,21,6,15
20180810,23,7,16
20180813,24,14,10
20180814,21,13,8
20180816,22,9,13
20180817,21,7,14
20180820,23,7,16
20180821,25,13,12
20180822,19,10,9
20180823,18,5,13
20180824,22,7,15
20180827,19,7,12
20180828,18,7,11
20180829,21,7,14
20180830,15,5,10
20180831,15,6,9
20180903,20,5,15
20180904,24,8,16
20180905,23,12,11
20180906,22,10,12
20180907,19,5,14
20180910,22,9,13
20180911,18,7,11
20180912,23,11,12
20180913,17,8,9
20180914,16,7,9
20180917,16,6,10
20180918,18,6,12
20180919,20,7,13
20180920,18,7,11
20180921,17,7,10
20180927,19,7,12
20180928,19,10,9
20181001,18,8,10
20181002,19,6,13
20181004,19,5,14
20181005,22,10,12
20181008,23,10,13
20181010,22,9,13
20181011,22,14,8
20181012,20,8,12
20181015,20,8,12
20181016,19,7,12
20181017,18,7,11
20181018,17,5,12
20181019,20,7,13
20181022,15,7,8
20181023,17,6,11
20181024,23,7,16
20181025,22,8,14
20181026,20,11,9
20181029,20,4,16
20181030,17,3,14
20181031,20,7,13
20181101,22,9,13
20181102,21,8,13
