date,trade,sell,buy
20190211,24,10,14
20190212,24,10,14
20190213,23,10,13
20190214,24,9,15
20190215,21,7,14
20190218,23,7,16
20190219,21,7,14
20190220,22,8,14
20190221,22,7,15
20190222,22,9,13
20190225,22,9,13
20190226,21,9,12
20190227,19,7,12
20190228,24,7,17
20190304,22,7,15
20190305,22,10,12
20190306,24,9,15
20190307,24,9,15
20190308,22,7,15
20190311,23,6,17
20190312,21,5,16
20190313,23,5,18
20190314,25,6,19
20190315,24,6,18
20190318,23,5,18
20190319,25,7,18
20190320,23,6,17
20190321,21,5,16
20190322,21,4,17
20190325,22,6,16
20190326,22,5,17
20190327,22,5,17
20190328,22,5,17
20190329,21,5,16
20190401,21,5,16
20190402,23,5,18
20190403,22,5,17
20190404,23,8,15
20190405,24,9,15
20190408,23,8,15
20190409,24,9,15
20190410,24,11,13
20190411,23,10,13
20190412,23,9,14
20190415,24,8,16
20190416,24,10,14
20190417,24,6,18
20190418,23,6,17
20190419,25,8,17
20190422,24,8,16
20190423,24,7,17
20190424,26,7,19
20190425,23,5,18
20190426,23,7,16
20190429,24,9,15
20190430,22,6,16
20190502,23,6,17
20190503,24,6,18
20190507,24,6,18
20190508,24,6,18
20190509,23,6,17
20190510,22,6,16
