date,trade,sell,buy
20180125,27,11,16
20180126,25,8,17
20180129,21,10,11
20180130,22,10,12
20180131,23,6,17
20180201,20,4,16
20180202,20,1,19
20180205,22,2,20
20180206,20,5,15
20180207,19,3,16
20180208,20,2,18
20180209,24,4,20
20180212,19,4,15
20180213,19,5,14
20180214,21,4,17
20180219,19,4,15
20180220,21,6,15
20180221,20,4,16
20180222,19,3,16
20180223,20,5,15
20180226,20,2,18
20180227,17,3,14
20180228,17,3,14
20180302,19,4,15
20180305,21,3,18
20180306,17,4,13
20180307,19,4,15
20180308,21,5,16
20180309,22,4,18
20180312,18,4,14
20180313,20,2,18
20180314,20,4,16
20180315,19,3,16
20180316,19,2,17
20180319,22,6,16
20180320,23,2,21
20180321,19,5,14
20180322,22,3,19
20180323,23,7,16
20180326,20,4,16
20180327,23,2,21
20180328,17,3,14
20180329,21,2,19
20180330,18,2,16
20180402,19,6,13
20180403,17,2,15
20180404,18,3,15
20180405,24,5,19
20180406,21,7,14
20180409,23,7,16
20180410,20,7,13
20180411,20,1,19
20180412,18,5,13
20180413,21,3,18
20180416,19,4,15
20180417,14,1,13
20180418,18,2,16
20180419,18,3,15
20180420,17,7,10
20180423,19,6,13
20180424,25,6,19
20180425,25,10,15
