date,trade,sell,buy
20170112,24,8,16
20170113,20,7,13
20170116,25,11,14
20170117,25,9,16
20170118,24,9,15
20170119,26,9,17
20170120,25,9,16
20170123,26,7,19
20170124,24,7,17
20170125,23,10,13
20170126,22,5,17
20170131,21,8,13
20170201,25,10,15
20170202,25,9,16
20170203,27,9,18
20170206,24,11,13
20170207,26,13,13
20170208,20,6,14
20170209,20,8,12
20170210,26,7,19
20170213,22,5,17
20170214,22,5,17
20170215,26,14,12
20170216,24,8,16
20170217,24,11,13
20170220,24,10,14
20170221,26,11,15
20170222,22,6,16
20170223,21,6,15
20170224,24,7,17
20170227,21,7,14
20170228,23,12,11
20170302,19,7,12
20170303,22,5,17
20170306,26,10,16
20170307,25,3,22
20170308,27,9,18
20170309,25,14,11
20170310,22,9,13
20170313,24,9,15
20170314,25,9,16
20170315,22,6,16
20170316,28,8,20
20170317,24,7,17
20170320,23,10,13
20170321,20,8,12
20170322,25,10,15
20170323,25,10,15
20170324,23,9,14
20170327,21,8,13
20170328,19,6,13
20170329,23,7,16
20170330,24,5,19
20170331,25,14,11
20170403,19,8,11
20170404,25,9,16
20170405,25,8,17
20170406,21,7,14
20170407,23,6,17
20170410,21,6,15
20170411,22,7,15
20170412,25,10,15
