date,trade,sell,buy
20180125,26,11,15
20180126,23,11,12
20180129,23,7,16
20180130,18,5,13
20180131,15,4,11
20180201,17,2,15
20180202,17,2,15
20180205,16,2,14
20180206,15,4,11
20180207,17,4,13
20180208,17,3,14
20180209,17,3,14
20180212,19,3,16
20180213,20,5,15
20180214,20,3,17
20180219,18,6,12
20180220,17,3,14
20180221,17,4,13
20180222,17,2,15
20180223,18,4,14
20180226,17,4,13
20180227,17,2,15
20180228,18,3,15
20180302,19,5,14
20180305,17,6,11
20180306,17,4,13
20180307,19,5,14
20180308,15,1,14
20180309,17,2,15
20180312,17,1,16
20180313,18,5,13
20180314,18,3,15
20180315,18,5,13
20180316,18,2,16
20180319,19,4,15
20180320,15,0,15
20180321,17,4,13
20180322,22,4,18
20180323,21,5,16
20180326,19,3,16
20180327,19,4,15
20180328,18,3,15
20180329,17,3,14
20180330,19,3,16
20180402,19,3,16
20180403,18,3,15
20180404,19,4,15
20180405,18,3,15
20180406,19,3,16
20180409,19,3,16
20180410,18,3,15
20180411,17,1,16
20180412,17,2,15
20180413,19,3,16
20180416,18,1,17
20180417,19,2,17
20180418,17,3,14
20180419,17,2,15
20180420,18,5,13
20180423,17,2,15
20180424,17,2,15
20180425,16,1,15
