date,trade,sell,buy
20190107,17,0,17
20190108,17,2,15
20190109,16,1,15
20190110,14,0,14
20190111,15,1,14
20190114,14,0,14
20190115,15,0,15
20190116,18,3,15
20190117,18,3,15
20190118,18,3,15
20190122,18,2,16
20190123,18,2,16
20190124,18,2,16
20190125,18,3,15
20190128,18,4,14
20190129,16,1,15
20190130,17,3,14
20190131,16,2,14
20190201,15,1,14
20190204,17,1,16
20190205,16,0,16
20190206,17,0,17
20190207,16,1,15
20190208,18,1,17
20190211,18,3,15
20190212,17,1,16
20190213,16,0,16
20190214,16,0,16
20190215,16,1,15
20190219,18,1,17
20190220,19,2,17
20190221,19,2,17
20190222,17,1,16
20190225,17,1,16
20190226,17,1,16
20190227,17,1,16
20190228,17,1,16
20190301,19,0,19
20190304,18,2,16
20190305,18,1,17
20190306,18,1,17
20190307,18,1,17
20190308,20,2,18
20190311,20,2,18
20190312,19,3,16
20190313,19,2,17
20190314,18,1,17
20190315,18,1,17
20190318,18,1,17
20190319,17,1,16
20190320,17,1,16
20190321,18,0,18
20190322,19,0,19
20190325,19,0,19
20190326,20,1,19
20190327,20,1,19
20190328,20,2,18
20190329,20,1,19
20190401,19,1,18
20190402,20,3,17
20190403,20,20,0
20190404,0,0,0
20190405,0,0,0
