date,trade,sell,buy
20160712,19,6,13
20160713,22,9,13
20160714,22,8,14
20160715,25,7,18
20160718,24,10,14
20160719,19,9,10
20160720,23,7,16
20160721,24,7,17
20160722,21,7,14
20160725,22,11,11
20160726,23,13,10
20160727,24,11,13
20160728,22,9,13
20160729,19,9,10
20160801,26,9,17
20160802,23,11,12
20160803,22,8,14
20160804,18,7,11
20160805,19,6,13
20160808,22,8,14
20160809,21,4,17
20160810,18,9,9
20160811,22,8,14
20160812,22,10,12
20160816,22,6,16
20160817,24,9,15
20160818,23,6,17
20160819,24,10,14
20160822,26,10,16
20160823,24,9,15
20160824,25,9,16
20160825,25,8,17
20160826,23,10,13
20160829,24,11,13
20160830,20,7,13
20160831,22,10,12
20160901,26,10,16
20160902,26,9,17
20160905,26,11,15
20160906,26,12,14
20160907,21,7,14
20160908,24,13,11
20160909,21,7,14
20160912,22,8,14
20160913,24,7,17
20160919,23,11,12
20160920,20,7,13
20160921,21,5,16
20160922,21,5,16
20160923,21,9,12
20160926,20,8,12
20160927,24,7,17
20160928,26,12,14
20160929,20,10,10
20160930,23,9,14
20161004,24,12,12
20161005,23,12,11
20161006,23,8,15
20161007,23,10,13
20161010,21,4,17
20161011,21,10,11
20161012,22,7,15
