date,trade,sell,buy
20190812,24,11,13
20190813,23,10,13
20190814,23,10,13
20190816,22,9,13
20190819,23,10,13
20190820,24,11,13
20190821,25,11,14
20190822,26,11,15
20190823,26,11,15
20190826,25,10,15
20190827,25,11,14
20190828,25,11,14
20190829,25,11,14
20190830,25,11,14
20190902,21,7,14
20190903,26,12,14
20190904,24,11,13
20190905,23,10,13
20190906,23,12,11
20190909,24,12,12
20190910,22,12,10
20190911,24,11,13
20190916,24,10,14
20190917,25,9,16
20190918,23,9,14
20190919,24,10,14
20190920,23,9,14
20190923,22,9,13
20190924,22,9,13
20190925,19,5,14
20190926,20,6,14
20190927,20,6,14
20190930,19,8,11
20191001,20,8,12
20191002,19,8,11
20191004,21,8,13
20191007,20,9,11
20191008,21,8,13
20191010,19,8,11
20191011,22,8,14
20191014,23,8,15
20191015,21,8,13
20191016,22,10,12
20191017,22,8,14
20191018,21,8,13
20191021,20,6,14
20191022,22,8,14
20191023,22,7,15
20191024,22,9,13
20191025,21,8,13
20191028,21,8,13
20191029,21,9,12
20191030,20,7,13
20191031,19,8,11
20191101,21,8,13
20191104,20,7,13
20191105,19,7,12
20191106,20,6,14
20191107,19,7,12
20191108,18,7,11
20191111,20,6,14
20191112,19,8,11
