date,trade,sell,buy
20180801,22,7,15
20180802,25,5,20
20180803,25,10,15
20180806,20,7,13
20180807,18,4,14
20180808,19,4,15
20180809,20,2,18
20180810,20,2,18
20180813,17,1,16
20180814,20,5,15
20180816,20,8,12
20180817,17,1,16
20180820,19,1,18
20180821,18,1,17
20180822,18,0,18
20180823,19,1,18
20180824,19,5,14
20180827,20,4,16
20180828,18,4,14
20180829,22,3,19
20180830,21,5,16
20180831,23,10,13
20180903,23,9,14
20180904,21,10,11
20180905,23,11,12
20180906,23,11,12
20180907,23,9,14
20180910,20,7,13
20180911,20,4,16
20180912,19,4,15
20180913,19,8,11
20180914,22,7,15
20180917,22,10,12
20180918,20,10,10
20180919,20,9,11
20180920,21,8,13
20180921,22,10,12
20180927,20,6,14
20180928,22,6,16
20181001,20,5,15
20181002,20,3,17
20181004,19,4,15
20181005,20,8,12
20181008,21,9,12
20181010,19,7,12
20181011,18,7,11
20181012,17,7,10
20181015,15,4,11
20181016,15,8,7
20181017,16,8,8
20181018,16,8,8
20181019,14,8,6
20181022,14,5,9
20181023,15,9,6
20181024,12,6,6
20181025,12,6,6
20181026,14,7,7
20181029,15,6,9
20181030,15,7,8
20181031,17,5,12
20181101,16,5,11
20181102,18,4,14
