date,trade,sell,buy
20160406,18,10,8
20160407,20,10,10
20160408,19,13,6
20160411,20,11,9
20160412,21,13,8
20160413,19,10,9
20160414,19,11,8
20160415,23,13,10
20160418,20,15,5
20160419,21,10,11
20160420,20,12,8
20160421,21,16,5
20160422,18,10,8
20160425,20,7,13
20160426,21,13,8
20160427,17,10,7
20160428,16,10,6
20160429,17,6,11
20160502,23,13,10
20160503,22,13,9
20160504,12,8,4
20160505,19,13,6
20160506,20,8,12
20160509,18,9,9
20160510,17,14,3
20160511,17,11,6
20160512,20,10,10
20160513,22,12,10
20160516,19,12,7
20160517,19,14,5
20160518,15,9,6
20160519,16,6,10
20160520,18,7,11
20160523,21,10,11
20160524,17,10,7
20160525,18,9,9
20160526,19,10,9
20160527,18,10,8
20160531,18,9,9
20160601,14,9,5
20160602,17,8,9
20160603,14,8,6
20160606,18,9,9
20160607,18,11,7
20160608,18,6,12
20160609,19,11,8
20160610,20,10,10
20160613,18,9,9
20160614,16,7,9
20160615,18,8,10
20160616,18,8,10
20160617,18,6,12
20160620,18,11,7
20160621,12,5,7
20160622,17,8,9
20160623,17,12,5
20160624,14,8,6
20160627,15,7,8
20160628,20,8,12
20160629,20,8,12
20160630,15,8,7
20160701,15,7,8
20160705,18,13,5
