date,trade,sell,buy
20161014,27,14,13
20161017,25,12,13
20161018,29,11,18
20161019,26,12,14
20161020,30,9,21
20161021,28,13,15
20161024,26,13,13
20161025,27,10,17
20161026,27,14,13
20161027,27,13,14
20161028,29,13,16
20161031,27,13,14
20161101,27,12,15
20161102,26,7,19
20161103,29,20,9
20161104,28,15,13
20161107,25,13,12
20161108,27,11,16
20161109,29,11,18
20161110,27,12,15
20161111,27,10,17
20161114,26,12,14
20161115,27,14,13
20161116,25,10,15
20161117,28,7,21
20161118,26,11,15
20161121,24,13,11
20161122,26,14,12
20161123,25,9,16
20161124,22,9,13
20161125,26,8,18
20161128,24,7,17
20161129,27,11,16
20161130,27,8,19
20161201,26,15,11
20161202,24,11,13
20161205,27,11,16
20161206,25,9,16
20161207,28,12,16
20161208,27,10,17
20161209,26,15,11
20161212,24,11,13
20161213,26,10,16
20161214,28,11,17
20161215,25,13,12
20161216,25,13,12
20161219,26,10,16
20161220,26,10,16
20161221,26,10,16
20161222,28,10,18
20161223,26,14,12
20161226,24,13,11
20161227,25,6,19
20161228,28,12,16
20161229,27,16,11
20170102,25,12,13
20170103,27,16,11
20170104,25,7,18
20170105,24,11,13
20170106,25,8,17
20170109,24,12,12
20170110,25,11,14
