date,trade,sell,buy
20171025,23,8,15
20171026,23,12,11
20171027,28,14,14
20171030,20,6,14
20171031,23,10,13
20171101,22,8,14
20171102,23,10,13
20171103,20,8,12
20171106,22,10,12
20171107,17,3,14
20171108,21,8,13
20171109,23,10,13
20171110,21,7,14
20171113,21,9,12
20171114,22,8,14
20171115,22,4,18
20171116,19,8,11
20171117,22,12,10
20171120,19,6,13
20171121,20,9,11
20171122,24,10,14
20171123,25,12,13
20171124,18,6,12
20171127,22,7,15
20171128,24,8,16
20171129,25,10,15
20171130,22,7,15
20171201,22,12,10
20171204,20,5,15
20171205,22,11,11
20171206,25,13,12
20171207,19,9,10
20171208,24,11,13
20171211,19,7,12
20171212,22,10,12
20171213,22,10,12
20171214,22,10,12
20171215,20,11,9
20171218,18,8,10
20171219,22,8,14
20171220,25,14,11
20171221,25,12,13
20171222,19,8,11
20171226,21,5,16
20171227,19,8,11
20171228,21,7,14
20180102,22,10,12
20180103,24,10,14
20180104,23,11,12
20180105,23,8,15
20180108,22,12,10
20180109,24,24,0
20180110,12,0,12
20180111,12,5,7
20180112,16,2,14
20180115,18,18,0
20180116,0,0,0
20180117,14,0,14
20180118,15,2,13
20180119,18,7,11
20180122,16,6,10
20180123,17,4,13
