date,trade,sell,buy
20180427,21,4,17
20180430,25,17,8
20180502,25,13,12
20180503,25,10,15
20180504,22,13,9
20180508,25,9,16
20180509,22,8,14
20180510,28,12,16
20180511,20,13,7
20180514,23,14,9
20180515,21,12,9
20180516,22,6,16
20180517,22,8,14
20180518,20,9,11
20180521,21,11,10
20180523,21,9,12
20180524,28,28,0
20180525,0,0,0
20180528,13,0,13
20180529,19,3,16
20180530,18,18,0
20180531,0,0,0
20180601,15,0,15
20180604,20,3,17
20180605,18,7,11
20180607,21,9,12
20180608,19,7,12
20180611,15,6,9
20180612,14,7,7
20180614,24,9,15
20180615,18,5,13
20180618,21,21,0
20180619,14,0,14
20180620,14,2,12
20180621,18,18,0
20180622,0,0,0
20180625,0,0,0
20180626,0,0,0
20180627,15,0,15
20180628,17,6,11
20180629,17,4,13
20180702,21,7,14
20180703,24,6,18
20180704,24,11,13
20180705,21,9,12
20180706,21,12,9
20180709,19,5,14
20180710,23,23,0
20180711,11,0,11
20180712,12,5,7
20180713,14,3,11
20180716,18,4,14
20180717,18,18,0
20180718,11,0,11
20180719,15,3,12
20180720,21,5,16
20180723,24,11,13
20180724,21,12,9
20180725,18,5,13
20180726,20,7,13
20180727,15,6,9
20180730,17,9,8
