date,trade,sell,buy
20190211,25,9,16
20190212,26,11,15
20190213,27,14,13
20190214,25,13,12
20190215,24,10,14
20190218,27,11,16
20190219,23,9,14
20190220,24,11,13
20190221,22,11,11
20190222,24,10,14
20190225,26,13,13
20190226,24,14,10
20190227,27,13,14
20190228,29,13,16
20190304,25,16,9
20190305,26,10,16
20190306,27,9,18
20190307,22,9,13
20190308,23,11,12
20190311,23,13,10
20190312,23,11,12
20190313,26,10,16
20190314,22,12,10
20190315,22,11,11
20190318,21,8,13
20190319,25,9,16
20190320,25,9,16
20190321,19,7,12
20190322,26,12,14
20190325,23,10,13
20190326,24,19,5
20190327,25,11,14
20190328,23,12,11
20190329,23,16,7
20190401,27,6,21
20190402,23,8,15
20190403,25,13,12
20190404,21,13,8
20190405,24,7,17
20190408,23,9,14
20190409,23,7,16
20190410,26,9,17
20190411,22,7,15
20190412,21,9,12
20190415,23,9,14
20190416,23,6,17
20190417,23,13,10
20190418,19,9,10
20190419,24,8,16
20190422,21,8,13
20190423,21,5,16
20190424,22,5,17
20190425,20,9,11
20190426,21,8,13
20190429,23,8,15
20190430,18,7,11
20190502,23,13,10
20190503,22,9,13
20190507,21,7,14
20190508,23,8,15
20190509,24,8,16
20190510,21,10,11
