date,trade,sell,buy
20171025,26,8,18
20171026,25,9,16
20171027,28,10,18
20171030,27,11,16
20171031,27,11,16
20171101,26,13,13
20171102,25,15,10
20171103,23,11,12
20171106,23,9,14
20171107,24,16,8
20171108,24,14,10
20171109,22,12,10
20171110,24,12,12
20171113,23,12,11
20171114,24,12,12
20171115,23,14,9
20171116,24,13,11
20171117,23,12,11
20171120,25,12,13
20171121,25,15,10
20171122,27,15,12
20171123,25,13,12
20171124,27,15,12
20171127,27,16,11
20171128,28,14,14
20171129,26,13,13
20171130,28,14,14
20171201,28,17,11
20171204,26,16,10
20171205,27,19,8
20171206,23,14,9
20171207,25,16,9
20171208,25,12,13
20171211,25,14,11
20171212,24,14,10
20171213,25,12,13
20171214,27,13,14
20171215,27,15,12
20171218,26,12,14
20171219,23,9,14
20171220,24,8,16
20171221,22,9,13
20171222,24,9,15
20171226,25,11,14
20171227,26,10,16
20171228,24,11,13
20180102,26,10,16
20180103,24,11,13
20180104,24,10,14
20180105,24,9,15
20180108,24,10,14
20180109,24,24,0
20180110,17,0,17
20180111,18,3,15
20180112,17,0,17
20180115,17,17,0
20180116,0,0,0
20180117,17,0,17
20180118,17,2,15
20180119,17,0,17
20180122,17,3,14
20180123,19,3,16
