date,trade,sell,buy
20180801,22,9,13
20180802,21,7,14
20180803,19,10,9
20180806,21,8,13
20180807,23,10,13
20180808,24,11,13
20180809,24,6,18
20180810,20,9,11
20180813,22,6,16
20180814,22,7,15
20180816,23,12,11
20180817,23,12,11
20180820,14,6,8
20180821,19,9,10
20180822,24,8,16
20180823,17,7,10
20180824,18,11,7
20180827,18,4,14
20180828,21,6,15
20180829,21,8,13
20180830,18,4,14
20180831,18,6,12
20180903,18,5,13
20180904,20,6,14
20180905,18,6,12
20180906,17,2,15
20180907,20,7,13
20180910,24,13,11
20180911,22,6,16
20180912,25,9,16
20180913,21,7,14
20180914,23,13,10
20180917,23,9,14
20180918,23,8,15
20180919,20,8,12
20180920,20,8,12
20180921,24,11,13
20180927,17,7,10
20180928,18,5,13
20181001,19,7,12
20181002,21,7,14
20181004,20,6,14
20181005,16,4,12
20181008,20,5,15
20181010,15,6,9
20181011,22,11,11
20181012,23,9,14
20181015,21,5,16
20181016,20,8,12
20181017,16,5,11
20181018,16,4,12
20181019,20,9,11
20181022,19,6,13
20181023,18,7,11
20181024,24,7,17
20181025,17,5,12
20181026,16,6,10
20181029,18,8,10
20181030,21,4,17
20181031,18,10,8
20181101,20,6,14
20181102,22,9,13
