date,trade,sell,buy
20170706,24,4,20
20170707,24,7,17
20170710,22,5,17
20170711,21,3,18
20170712,23,4,19
20170713,24,5,19
20170714,24,7,17
20170717,23,7,16
20170718,23,6,17
20170719,22,4,18
20170720,23,4,19
20170721,25,7,18
20170724,23,4,19
20170725,25,8,17
20170726,21,9,12
20170727,24,8,16
20170728,23,23,0
20170731,15,0,15
20170801,17,4,13
20170802,14,7,7
20170803,15,4,11
20170804,13,2,11
20170807,16,2,14
20170808,17,5,12
20170809,15,5,10
20170810,12,2,10
20170811,11,0,11
20170814,14,3,11
20170815,14,4,10
20170816,14,4,10
20170817,13,2,11
20170818,13,4,9
20170821,13,4,9
20170822,14,6,8
20170823,13,5,8
20170824,13,4,9
20170825,17,3,14
20170828,16,4,12
20170829,18,6,12
20170830,17,5,12
20170831,19,7,12
20170901,20,5,15
20170905,20,4,16
20170906,20,7,13
20170907,22,7,15
20170908,22,6,16
20170911,20,5,15
20170912,22,5,17
20170913,21,4,17
20170914,20,5,15
20170915,21,3,18
20170918,21,6,15
20170919,18,4,14
20170920,18,1,17
20170921,18,5,13
20170922,20,5,15
20170925,21,5,16
20170926,21,8,13
20170927,22,6,16
20170928,23,6,17
20170929,24,7,17
20171002,24,7,17
20171003,24,7,17
