date,trade,sell,buy
20160106,17,0,17
20160107,22,7,15
20160108,24,3,21
20160111,26,8,18
20160112,25,10,15
20160113,24,4,20
20160114,26,6,20
20160115,28,9,19
20160118,26,5,21
20160119,23,6,17
20160120,25,6,19
20160121,26,7,19
20160122,23,6,17
20160125,23,3,20
20160126,23,7,16
20160127,25,9,16
20160128,25,10,15
20160129,24,6,18
20160201,24,6,18
20160202,24,5,19
20160203,26,9,17
20160204,22,9,13
20160205,23,4,19
20160211,23,3,20
20160212,20,2,18
20160215,22,4,18
20160216,22,7,15
20160217,24,3,21
20160218,21,2,19
20160219,23,3,20
20160222,22,6,16
20160223,25,3,22
20160224,22,3,19
20160225,20,5,15
20160226,23,2,21
20160229,21,2,19
20160302,21,1,20
20160303,23,7,16
20160304,21,4,17
20160307,24,7,17
20160308,22,5,17
20160309,20,5,15
20160310,21,5,16
20160311,22,5,17
20160314,22,3,19
20160315,22,2,20
20160316,23,3,20
20160317,23,5,18
20160318,23,3,20
20160321,21,4,17
20160322,22,7,15
20160323,22,5,17
20160324,20,1,19
20160325,16,3,13
20160328,20,1,19
20160329,19,3,16
20160330,22,2,20
20160331,22,5,17
20160401,20,1,19
20160404,20,2,18
20160405,22,3,19
20160406,20,5,15
