date,trade,sell,buy
20181106,22,12,10
20181107,24,10,14
20181108,22,8,14
20181109,26,12,14
20181112,27,11,16
20181113,22,12,10
20181114,24,12,12
20181115,25,15,10
20181116,21,9,12
20181119,23,9,14
20181120,21,10,11
20181121,24,10,14
20181122,20,7,13
20181123,23,8,15
20181126,22,9,13
20181127,25,15,10
20181128,22,9,13
20181129,25,9,16
20181130,25,10,15
20181203,24,7,17
20181204,22,7,15
20181205,23,8,15
20181206,21,9,12
20181207,22,10,12
20181210,24,11,13
20181211,18,8,10
20181212,21,11,10
20181213,22,12,10
20181214,19,9,10
20181217,19,8,11
20181218,25,10,15
20181219,21,10,11
20181220,20,7,13
20181221,19,5,14
20181224,24,10,14
20181226,25,16,9
20181227,21,7,14
20181228,18,9,9
20190102,15,2,13
20190103,21,9,12
20190104,22,10,12
20190107,24,9,15
20190108,24,9,15
20190109,21,8,13
20190110,20,9,11
20190111,21,9,12
20190114,21,9,12
20190115,24,13,11
20190116,19,10,9
20190117,20,7,13
20190118,20,7,13
20190121,21,4,17
20190122,23,8,15
20190123,22,8,14
20190124,22,9,13
20190125,23,10,13
20190128,26,14,12
20190129,24,16,8
20190130,22,12,10
20190131,21,11,10
20190201,20,7,13
20190207,24,14,10
