date,trade,sell,buy
20171004,23,5,18
20171005,23,6,17
20171006,21,5,16
20171009,23,8,15
20171010,23,7,16
20171011,23,7,16
20171012,23,6,17
20171013,24,7,17
20171016,23,6,17
20171017,22,6,16
20171018,24,8,16
20171019,23,7,16
20171020,23,7,16
20171023,24,6,18
20171024,23,5,18
20171025,23,6,17
20171026,24,6,18
20171027,24,6,18
20171030,21,3,18
20171031,22,5,17
20171101,23,6,17
20171102,24,5,19
20171103,24,4,20
20171106,24,4,20
20171107,24,6,18
20171108,23,5,18
20171109,23,6,17
20171110,24,6,18
20171113,24,6,18
20171114,23,4,19
20171115,21,3,18
20171116,23,4,19
20171117,22,3,19
20171120,23,3,20
20171121,22,2,20
20171122,22,4,18
20171124,22,2,20
20171127,22,2,20
20171128,22,2,20
20171129,23,4,19
20171130,22,6,16
20171201,23,5,18
20171204,22,5,17
20171205,22,5,17
20171206,21,5,16
20171207,22,6,16
20171208,22,5,17
20171211,21,5,16
20171212,20,4,16
20171213,21,4,17
20171214,20,4,16
20171215,20,2,18
20171218,21,4,17
20171219,21,2,19
20171220,21,2,19
20171221,21,2,19
20171222,19,2,17
20171226,20,3,17
20171227,20,4,16
20171228,21,5,16
20171229,21,5,16
20180102,21,2,19
20180103,20,3,17
