date,trade,sell,buy
20191114,26,11,15
20191115,27,9,18
20191118,27,10,17
20191119,26,11,15
20191120,27,11,16
20191121,25,7,18
20191122,27,9,18
20191125,28,9,19
20191126,27,10,17
20191127,26,7,19
20191128,25,12,13
20191129,27,10,17
20191202,28,17,11
20191203,27,12,15
20191204,27,12,15
20191205,26,12,14
20191206,26,9,17
20191209,27,9,18
20191210,24,11,13
20191211,28,10,18
20191212,27,8,19
20191213,26,9,17
20191216,26,11,15
20191217,26,12,14
20191218,27,16,11
20191219,28,11,17
20191220,27,12,15
20191223,30,13,17
20191224,29,11,18
20191226,25,9,16
20191227,26,12,14
20191230,26,12,14
20200102,26,7,19
20200103,26,9,17
20200106,25,8,17
20200107,24,10,14
20200108,25,9,16
20200109,25,9,16
20200110,25,8,17
20200113,21,8,13
20200114,24,7,17
20200115,22,5,17
20200116,23,9,14
20200117,22,9,13
20200120,25,6,19
20200121,23,8,15
20200122,27,10,17
20200123,26,10,16
20200128,23,9,14
20200129,25,9,16
20200130,24,8,16
20200131,22,7,15
20200203,20,5,15
20200204,23,7,16
20200205,21,8,13
20200206,24,5,19
20200207,25,12,13
20200210,27,11,16
20200211,26,8,18
20200212,27,10,17
20200213,23,11,12
20200214,29,12,17
