date,trade,sell,buy
20160712,25,11,14
20160713,26,9,17
20160714,27,7,20
20160715,26,8,18
20160718,29,12,17
20160719,27,12,15
20160720,28,14,14
20160721,28,11,17
20160722,27,12,15
20160725,29,10,19
20160726,29,10,19
20160727,28,11,17
20160728,28,10,18
20160729,26,9,17
20160801,28,10,18
20160802,28,9,19
20160803,26,10,16
20160804,27,8,19
20160805,27,11,16
20160808,26,11,15
20160809,27,11,16
20160810,26,8,18
20160811,26,8,18
20160812,26,9,17
20160816,25,10,15
20160817,26,8,18
20160818,26,11,15
20160819,27,8,19
20160822,26,8,18
20160823,25,8,17
20160824,25,8,17
20160825,26,7,19
20160826,27,8,19
20160829,26,10,16
20160830,23,8,15
20160831,25,8,17
20160901,25,7,18
20160902,26,5,21
20160905,25,6,19
20160906,24,7,17
20160907,23,9,14
20160908,25,12,13
20160909,25,8,17
20160912,25,8,17
20160913,24,8,16
20160919,25,8,17
20160920,22,5,17
20160921,23,7,16
20160922,23,10,13
20160923,24,7,17
20160926,24,9,15
20160927,25,11,14
20160928,25,8,17
20160929,25,7,18
20160930,25,7,18
20161004,25,9,16
20161005,22,7,15
20161006,23,7,16
20161007,23,6,17
20161010,23,6,17
20161011,22,5,17
20161012,26,5,21
