date,trade,sell,buy
20170414,23,6,17
20170417,19,6,13
20170418,21,7,14
20170419,22,4,18
20170420,20,4,16
20170421,18,4,14
20170424,19,7,12
20170425,21,5,16
20170426,20,3,17
20170427,19,5,14
20170428,22,7,15
20170502,23,4,19
20170504,19,8,11
20170508,19,3,16
20170510,22,5,17
20170511,18,5,13
20170512,20,4,16
20170515,21,6,15
20170516,24,5,19
20170517,21,6,15
20170518,18,4,14
20170519,22,6,16
20170522,17,5,12
20170523,17,3,14
20170524,20,2,18
20170525,18,4,14
20170526,19,6,13
20170529,19,3,16
20170530,21,3,18
20170531,16,4,12
20170601,19,4,15
20170602,21,2,19
20170605,19,4,15
20170607,19,6,13
20170608,18,4,14
20170609,17,4,13
20170612,19,4,15
20170613,19,5,14
20170614,21,5,16
20170615,20,2,18
20170616,17,1,16
20170619,18,1,17
20170620,17,3,14
20170621,19,2,17
20170622,18,1,17
20170623,19,3,16
20170626,16,3,13
20170627,21,1,20
20170628,18,2,16
20170629,16,2,14
20170630,19,4,15
20170703,16,3,13
20170704,17,2,15
20170705,19,1,18
20170706,20,2,18
20170707,17,1,16
20170710,17,2,15
20170711,15,2,13
20170712,15,2,13
20170713,16,3,13
20170714,18,4,14
20170717,19,3,16
