date,trade,sell,buy
20200218,30,14,16
20200219,29,16,13
20200220,29,16,13
20200221,25,11,14
20200224,28,11,17
20200225,27,14,13
20200226,27,14,13
20200227,26,14,12
20200228,27,15,12
20200302,27,10,17
20200303,26,11,15
20200304,27,10,17
20200305,25,10,15
20200306,27,13,14
20200309,25,9,16
20200310,25,12,13
20200311,25,12,13
20200312,27,13,14
20200313,26,12,14
20200316,25,8,17
20200317,25,10,15
20200318,25,10,15
20200319,25,10,15
20200320,24,9,15
20200323,24,9,15
20200324,23,9,14
20200325,23,9,14
20200326,23,8,15
20200327,22,10,12
20200330,22,10,12
20200331,23,8,15
20200401,24,12,12
20200402,23,7,16
20200403,24,6,18
20200406,25,6,19
20200407,26,13,13
20200408,24,13,11
20200409,25,12,13
20200410,25,12,13
20200413,20,8,12
20200414,21,10,11
20200416,22,10,12
20200417,22,10,12
20200420,23,11,12
20200421,22,11,11
20200422,22,11,11
20200423,22,10,12
20200424,23,11,12
20200427,23,10,13
20200428,24,10,14
20200429,23,9,14
20200504,25,11,14
20200506,26,12,14
20200507,24,9,15
20200508,25,13,12
20200511,25,9,16
20200512,25,8,17
20200513,23,8,15
20200514,25,7,18
20200515,25,10,15
20200518,24,9,15
20200519,22,10,12
