date,trade,sell,buy
20190812,26,12,14
20190813,27,10,17
20190814,26,12,14
20190816,28,10,18
20190819,27,9,18
20190820,26,9,17
20190821,27,9,18
20190822,26,11,15
20190823,26,13,13
20190826,25,12,13
20190827,27,14,13
20190828,22,10,12
20190829,23,10,13
20190830,25,9,16
20190902,23,8,15
20190903,26,9,17
20190904,25,8,17
20190905,27,8,19
20190906,26,7,19
20190909,27,10,17
20190910,27,10,17
20190911,29,12,17
20190916,27,10,17
20190917,25,8,17
20190918,27,9,18
20190919,24,6,18
20190920,24,5,19
20190923,26,7,19
20190924,26,5,21
20190925,25,6,19
20190926,26,10,16
20190927,23,7,16
20190930,23,7,16
20191001,24,8,16
20191002,26,10,16
20191004,25,7,18
20191007,23,7,16
20191008,26,5,21
20191010,25,7,18
20191011,24,6,18
20191014,22,5,17
20191015,22,6,16
20191016,22,7,15
20191017,24,9,15
20191018,24,6,18
20191021,23,4,19
20191022,24,7,17
20191023,23,8,15
20191024,23,7,16
20191025,23,6,17
20191028,21,5,16
20191029,24,6,18
20191030,25,6,19
20191031,24,6,18
20191101,24,9,15
20191104,26,9,17
20191105,24,8,16
20191106,21,6,15
20191107,23,7,16
20191108,24,7,17
20191111,26,7,19
20191112,25,8,17
