date,trade,sell,buy
20181106,26,8,18
20181107,26,6,20
20181108,27,7,20
20181109,26,8,18
20181112,27,10,17
20181113,26,10,16
20181114,23,7,16
20181115,21,8,13
20181116,21,10,11
20181119,23,11,12
20181120,24,9,15
20181121,24,11,13
20181122,24,10,14
20181123,23,10,13
20181126,21,8,13
20181127,20,8,12
20181128,21,10,11
20181129,20,8,12
20181130,21,8,13
20181203,19,8,11
20181204,21,9,12
20181205,21,10,11
20181206,21,10,11
20181207,21,10,11
20181210,21,8,13
20181211,19,8,11
20181212,23,10,13
20181213,21,6,15
20181214,22,8,14
20181217,23,10,13
20181218,24,9,15
20181219,24,11,13
20181220,22,8,14
20181221,21,8,13
20181224,23,8,15
20181226,24,7,17
20181227,24,7,17
20181228,26,9,17
20190102,25,9,16
20190103,26,9,17
20190104,25,9,16
20190107,25,8,17
20190108,24,7,17
20190109,24,7,17
20190110,24,7,17
20190111,24,6,18
20190114,24,7,17
20190115,24,6,18
20190116,23,7,16
20190117,23,10,13
20190118,22,6,16
20190121,23,7,16
20190122,21,8,13
20190123,21,8,13
20190124,21,8,13
20190125,21,5,16
20190128,22,6,16
20190129,23,6,17
20190130,22,4,18
20190131,22,4,18
20190201,22,5,17
20190207,22,5,17
