date,trade,sell,buy
20160105,9,0,9
20160106,11,1,10
20160107,16,4,12
20160108,17,6,11
20160111,15,6,9
20160112,15,5,10
20160113,18,8,10
20160114,17,7,10
20160115,15,6,9
20160119,17,11,6
20160120,15,3,12
20160121,17,8,9
20160122,18,7,11
20160125,11,4,7
20160126,16,7,9
20160127,14,3,11
20160128,15,5,10
20160129,16,5,11
20160201,16,5,11
20160202,14,5,9
20160203,19,7,12
20160204,18,10,8
20160205,15,6,9
20160208,19,7,12
20160209,18,7,11
20160210,19,10,9
20160211,13,5,8
20160212,16,6,10
20160216,20,10,10
20160217,14,5,9
20160218,16,8,8
20160219,20,10,10
20160222,14,7,7
20160223,19,4,15
20160224,18,10,8
20160225,14,9,5
20160226,16,7,9
20160229,15,7,8
20160301,15,7,8
20160302,13,4,9
20160303,14,8,6
20160304,18,7,11
20160307,15,6,9
20160308,13,6,7
20160309,17,7,10
20160310,20,10,10
20160311,15,6,9
20160314,13,7,6
20160315,16,6,10
20160316,14,7,7
20160317,21,12,9
20160318,15,5,10
20160321,17,7,10
20160322,21,7,14
20160323,21,9,12
20160324,17,6,11
20160328,15,5,10
20160329,14,7,7
20160330,16,4,12
20160331,18,8,10
20160401,18,11,7
20160404,16,9,7
20160405,18,6,12
