date,trade,sell,buy
20160106,8,0,8
20160107,11,4,7
20160108,10,1,9
20160111,13,4,9
20160112,14,5,9
20160113,15,8,7
20160114,14,6,8
20160115,14,3,11
20160118,16,6,10
20160119,14,3,11
20160120,15,6,9
20160121,18,11,7
20160122,15,4,11
20160125,16,5,11
20160126,18,10,8
20160127,16,9,7
20160128,16,7,9
20160129,13,10,3
20160201,9,2,7
20160202,18,4,14
20160203,16,4,12
20160204,17,5,12
20160205,15,7,8
20160211,12,3,9
20160212,14,5,9
20160215,16,8,8
20160216,17,8,9
20160217,14,7,7
20160218,15,7,8
20160219,19,7,12
20160222,16,8,8
20160223,12,2,10
20160224,14,3,11
20160225,15,7,8
20160226,18,7,11
20160229,22,6,16
20160302,20,12,8
20160303,20,10,10
20160304,16,7,9
20160307,16,8,8
20160308,17,10,7
20160309,17,8,9
20160310,19,8,11
20160311,18,8,10
20160314,19,8,11
20160315,17,8,9
20160316,18,13,5
20160317,21,10,11
20160318,17,10,7
20160321,18,9,9
20160322,15,10,5
20160323,13,7,6
20160324,14,3,11
20160325,18,6,12
20160328,15,5,10
20160329,16,6,10
20160330,21,6,15
20160331,19,9,10
20160401,16,7,9
20160404,14,6,8
20160405,17,4,13
20160406,17,12,5
