date,trade,sell,buy
20160706,20,9,11
20160707,21,9,12
20160708,23,11,12
20160711,23,13,10
20160712,21,12,9
20160713,24,13,11
20160714,22,9,13
20160715,23,11,12
20160718,16,9,7
20160719,22,9,13
20160720,22,10,12
20160721,22,13,9
20160722,19,12,7
20160725,24,9,15
20160726,25,12,13
20160727,23,10,13
20160728,19,8,11
20160729,20,11,9
20160801,25,12,13
20160802,26,13,13
20160803,26,13,13
20160804,24,9,15
20160805,18,11,7
20160808,24,11,13
20160809,20,8,12
20160810,21,7,14
20160811,24,15,9
20160812,25,13,12
20160815,21,14,7
20160816,19,7,12
20160817,19,12,7
20160818,20,8,12
20160819,25,10,15
20160822,22,10,12
20160823,20,13,7
20160824,24,11,13
20160825,24,12,12
20160826,19,12,7
20160829,18,8,10
20160830,21,11,10
20160831,19,7,12
20160901,21,12,9
20160902,21,12,9
20160906,23,10,13
20160907,19,11,8
20160908,21,13,8
20160909,20,12,8
20160912,22,12,10
20160913,22,10,12
20160914,19,7,12
20160915,24,10,14
20160916,21,10,11
20160919,23,17,6
20160920,20,12,8
20160921,20,6,14
20160922,22,12,10
20160923,21,10,11
20160926,20,8,12
20160927,23,15,8
20160928,18,5,13
20160929,18,6,12
20160930,19,9,10
20161003,17,8,9
