date,trade,sell,buy
20190514,27,11,16
20190515,27,11,16
20190516,27,11,16
20190517,28,12,16
20190520,26,10,16
20190521,25,10,15
20190522,26,14,12
20190523,24,13,11
20190524,25,13,12
20190527,26,14,12
20190528,24,12,12
20190529,24,12,12
20190530,23,10,13
20190531,22,11,11
20190603,21,8,13
20190604,23,10,13
20190605,22,10,12
20190607,23,12,11
20190610,24,9,15
20190611,24,9,15
20190612,23,10,13
20190613,25,16,9
20190614,24,13,11
20190617,26,12,14
20190618,24,13,11
20190619,24,13,11
20190620,25,11,14
20190621,24,10,14
20190624,25,10,15
20190625,24,10,14
20190626,27,10,17
20190627,24,11,13
20190628,26,11,15
20190701,27,13,14
20190702,26,12,14
20190703,25,14,11
20190704,24,11,13
20190705,25,12,13
20190708,25,8,17
20190709,25,9,16
20190710,26,12,14
20190711,24,10,14
20190712,23,9,14
20190715,22,9,13
20190716,21,8,13
20190717,22,7,15
20190718,21,7,14
20190719,22,6,16
20190722,21,4,17
20190723,22,6,16
20190724,21,5,16
20190725,21,2,19
20190726,22,5,17
20190729,23,6,17
20190730,23,5,18
20190731,23,5,18
20190801,23,5,18
20190802,23,5,18
20190805,23,6,17
20190806,21,3,18
20190807,22,2,20
20190808,21,2,19
