date,trade,sell,buy
20160408,24,8,16
20160411,23,8,15
20160412,22,9,13
20160414,23,8,15
20160415,23,7,16
20160418,23,9,14
20160419,23,9,14
20160420,22,6,16
20160421,22,7,15
20160422,22,5,17
20160425,23,5,18
20160426,23,6,17
20160427,19,7,12
20160428,20,5,15
20160429,23,6,17
20160502,23,6,17
20160503,22,6,16
20160504,23,7,16
20160509,22,4,18
20160510,22,7,15
20160511,24,8,16
20160512,23,5,18
20160513,25,6,19
20160516,25,8,17
20160517,21,9,12
20160518,24,12,12
20160519,25,13,12
20160520,25,13,12
20160523,24,12,12
20160524,23,9,14
20160525,23,9,14
20160526,22,10,12
20160527,22,7,15
20160530,22,9,13
20160531,24,10,14
20160601,25,9,16
20160602,25,8,17
20160603,23,7,16
20160607,23,7,16
20160608,24,12,12
20160609,22,11,11
20160610,21,9,12
20160613,25,12,13
20160614,26,12,14
20160615,26,13,13
20160616,24,12,12
20160617,20,8,12
20160620,22,10,12
20160621,25,7,18
20160622,25,9,16
20160623,22,7,15
20160624,23,9,14
20160627,21,8,13
20160628,20,9,11
20160629,20,5,15
20160630,17,3,14
20160701,21,7,14
20160704,21,8,13
20160705,21,8,13
20160706,21,8,13
20160707,21,8,13
20160708,19,6,13
