date,trade,sell,buy
20180125,26,11,15
20180126,24,9,15
20180129,25,11,14
20180130,23,9,14
20180131,23,7,16
20180201,20,4,16
20180202,17,1,16
20180205,19,1,18
20180206,17,3,14
20180207,20,4,16
20180208,19,3,16
20180209,20,5,15
20180212,19,4,15
20180213,18,4,14
20180214,18,6,12
20180219,17,4,13
20180220,17,4,13
20180221,19,4,15
20180222,18,3,15
20180223,18,3,15
20180226,18,1,17
20180227,18,4,14
20180228,19,2,17
20180302,18,4,14
20180305,18,6,12
20180306,18,6,12
20180307,18,4,14
20180308,17,8,9
20180309,18,9,9
20180312,20,5,15
20180313,21,6,15
20180314,21,7,14
20180315,21,7,14
20180316,21,6,15
20180319,23,9,14
20180320,20,8,12
20180321,21,8,13
20180322,17,5,12
20180323,19,7,12
20180326,19,6,13
20180327,20,4,16
20180328,20,5,15
20180329,20,4,16
20180330,22,6,16
20180402,22,5,17
20180403,22,6,16
20180404,21,5,16
20180405,19,10,9
20180406,21,9,12
20180409,18,6,12
20180410,21,6,15
20180411,19,5,14
20180412,19,6,13
20180413,20,5,15
20180416,20,8,12
20180417,20,8,12
20180418,17,7,10
20180419,17,7,10
20180420,19,7,12
20180423,19,8,11
20180424,19,6,13
20180425,18,6,12
