date,trade,sell,buy
20180427,21,9,12
20180430,23,10,13
20180502,22,10,12
20180503,22,8,14
20180504,21,10,11
20180508,20,8,12
20180509,21,9,12
20180510,21,8,13
20180511,20,5,15
20180514,21,6,15
20180515,22,6,16
20180516,22,5,17
20180517,22,4,18
20180518,21,4,17
20180521,22,6,16
20180523,21,7,14
20180524,22,22,0
20180525,0,0,0
20180528,15,0,15
20180529,16,3,13
20180530,13,13,0
20180531,0,0,0
20180601,14,0,14
20180604,15,0,15
20180605,14,0,14
20180607,13,3,10
20180608,17,3,14
20180611,18,3,15
20180612,18,4,14
20180614,16,5,11
20180615,18,1,17
20180618,18,18,0
20180619,14,0,14
20180620,14,0,14
20180621,14,14,0
20180622,0,0,0
20180625,0,0,0
20180626,0,0,0
20180627,15,0,15
20180628,15,0,15
20180629,15,0,15
20180702,17,2,15
20180703,14,2,12
20180704,15,1,14
20180705,13,0,13
20180706,15,0,15
20180709,16,2,14
20180710,17,17,0
20180711,15,0,15
20180712,15,1,14
20180713,17,1,16
20180716,19,2,17
20180717,19,19,0
20180718,12,0,12
20180719,13,0,13
20180720,16,1,15
20180723,17,0,17
20180724,19,2,17
20180725,19,1,18
20180726,20,4,16
20180727,19,4,15
20180730,17,4,13
