date,trade,sell,buy
20160406,24,12,12
20160407,26,16,10
20160408,24,14,10
20160411,21,12,9
20160412,22,10,12
20160413,22,10,12
20160414,23,8,15
20160415,21,10,11
20160418,23,12,11
20160419,25,10,15
20160420,25,13,12
20160421,24,14,10
20160422,20,10,10
20160425,22,11,11
20160426,23,10,13
20160427,22,14,8
20160428,22,10,12
20160429,22,11,11
20160502,21,10,11
20160503,19,14,5
20160504,22,11,11
20160505,21,9,12
20160506,23,9,14
20160509,22,12,10
20160510,22,9,13
20160511,21,10,11
20160512,24,12,12
20160513,23,10,13
20160516,22,11,11
20160517,23,12,11
20160518,25,14,11
20160519,20,8,12
20160520,18,10,8
20160523,20,9,11
20160524,21,11,10
20160525,19,8,11
20160526,23,12,11
20160527,19,10,9
20160531,20,9,11
20160601,21,10,11
20160602,21,13,8
20160603,24,15,9
20160606,18,7,11
20160607,22,10,12
20160608,22,13,9
20160609,20,11,9
20160610,22,11,11
20160613,20,11,9
20160614,19,7,12
20160615,18,6,12
20160616,16,4,12
20160617,17,5,12
20160620,20,11,9
20160621,18,7,11
20160622,16,6,10
20160623,13,5,8
20160624,14,5,9
20160627,15,4,11
20160628,15,3,12
20160629,19,6,13
20160630,17,8,9
20160701,18,8,10
20160705,16,6,10
