,0
0,2043.8850743772928
1,112.00036653771531
2,7822.899829426897
3,2502.815387185663
4,2678.58087396645
5,-46.62486996711232
6,3275.247994443518
7,207.85201801697258
8,2021.90416109527
9,2177.0325716619845
10,693.4970229760511
11,-2461.5099761565216
12,1400.5184371528449
13,-1258.4804572338471
14,-758.1438449657289
15,-2581.876367695513
16,238.24091568542644
17,321.7182950762799
18,-147.34310333314352
19,-3922.2425599882845
20,142.47066529246513
21,-1135.6994730602019
22,5148.138461908209
23,-1406.3199855865678
24,301.7027397057973
25,207.55995682580397
26,4253.271275034291
27,-3656.04975726048
28,2035.8255349716637
29,-3832.7771479716757
30,1081.2641389138298
31,174.25202728505246
32,76.42000138293952
33,-1212.9072868647054
34,1877.5320765073411
35,-2410.08652245719
36,-370.67272309889086
37,-2898.920451401267
38,3319.8467190130614
39,-3213.623028887203
40,-2156.928215079126
41,1070.1248390577966
42,3006.086343960138
43,-1159.906885018805
44,-1931.0163117165212
45,-1469.976074521197
46,-14718.713304866571
47,6465.678969586035
48,-9920.505103603238
49,-95.82653314131312
50,5543.828985664295
51,-2999.2177535283845
52,761.8246716805734
53,987.4020236604847
54,4880.199733753223
55,3269.3183818811085
56,-4423.118645136477
57,-6834.945600168081
58,4622.256823729607
59,963.9688406748464
60,-6838.16481061466
61,4855.278952268185
62,-800.1156328804791
