date,trade,sell,buy
20180801,22,3,19
20180802,23,9,14
20180803,27,6,21
20180806,28,5,23
20180807,27,6,21
20180808,27,8,19
20180809,24,5,19
20180810,26,6,20
20180813,25,8,17
20180814,21,4,17
20180816,20,2,18
20180817,21,4,17
20180820,21,3,18
20180821,20,3,17
20180822,21,3,18
20180823,24,2,22
20180824,24,2,22
20180827,23,4,19
20180828,22,4,18
20180829,24,6,18
20180830,23,5,18
20180831,21,6,15
20180903,24,6,18
20180904,22,6,16
20180905,23,7,16
20180906,23,7,16
20180907,25,7,18
20180910,25,7,18
20180911,26,7,19
20180912,25,7,18
20180913,25,7,18
20180914,24,6,18
20180917,25,9,16
20180918,24,6,18
20180919,23,4,19
20180920,23,6,17
20180921,22,6,16
20180927,22,8,14
20180928,21,9,12
20181001,22,7,15
20181002,22,8,14
20181004,24,6,18
20181005,24,9,15
20181008,26,8,18
20181010,25,7,18
20181011,25,7,18
20181012,24,8,16
20181015,26,10,16
20181016,26,9,17
20181017,25,8,17
20181018,24,8,16
20181019,24,8,16
20181022,22,7,15
20181023,23,8,15
20181024,22,7,15
20181025,22,6,16
20181026,22,6,16
20181029,21,5,16
20181030,20,5,15
20181031,21,6,15
20181101,20,4,16
20181102,19,3,16
