date,trade,sell,buy
20170104,22,13,9
20170105,16,11,5
20170106,19,7,12
20170109,24,13,11
20170110,25,11,14
20170111,22,13,9
20170112,22,11,11
20170113,21,12,9
20170117,22,11,11
20170118,24,11,13
20170119,22,10,12
20170120,17,8,9
20170123,21,10,11
20170124,20,12,8
20170125,21,8,13
20170126,21,13,8
20170127,23,13,10
20170130,19,11,8
20170131,15,10,5
20170201,19,9,10
20170202,19,9,10
20170203,21,12,9
20170206,21,10,11
20170207,19,7,12
20170208,23,12,11
20170209,24,15,9
20170210,21,10,11
20170213,21,11,10
20170214,21,7,14
20170215,19,10,9
20170216,18,7,11
20170217,22,10,12
20170221,19,4,15
20170222,18,8,10
20170223,17,5,12
20170224,21,11,10
20170227,21,12,9
20170228,20,11,9
20170301,19,7,12
20170302,22,13,9
20170303,22,9,13
20170306,22,10,12
20170307,23,13,10
20170308,20,7,13
20170309,22,13,9
20170310,19,10,9
20170313,21,10,11
20170314,22,10,12
20170315,17,8,9
20170316,18,11,7
20170317,16,6,10
20170320,25,16,9
20170321,19,8,11
20170322,24,12,12
20170323,22,15,7
20170324,22,14,8
20170327,25,12,13
20170328,22,15,7
20170329,17,9,8
20170330,19,6,13
20170331,23,11,12
20170403,25,11,14
20170404,24,12,12
