date,trade,sell,buy
20190107,11,0,11
20190108,15,5,10
20190109,17,4,13
20190110,19,3,16
20190111,22,5,17
20190114,22,10,12
20190115,24,7,17
20190116,24,7,17
20190117,21,10,11
20190118,20,3,17
20190122,27,9,18
20190123,24,11,13
20190124,23,9,14
20190125,23,9,14
20190128,24,14,10
20190129,19,11,8
20190130,21,7,14
20190131,20,12,8
20190201,17,7,10
20190204,19,3,16
20190205,22,6,16
20190206,22,7,15
20190207,24,13,11
20190208,23,11,12
20190211,21,7,14
20190212,23,9,14
20190213,20,9,11
20190214,21,7,14
20190215,21,7,14
20190219,21,10,11
20190220,16,6,10
20190221,17,9,8
20190222,17,7,10
20190225,19,6,13
20190226,21,7,14
20190227,20,11,9
20190228,19,9,10
20190301,21,8,13
20190304,18,6,12
20190305,22,12,10
20190306,19,8,11
20190307,22,7,15
20190308,20,6,14
20190311,23,8,15
20190312,20,7,13
20190313,22,6,16
20190314,21,8,13
20190315,24,7,17
20190318,21,8,13
20190319,19,8,11
20190320,21,13,8
20190321,23,12,11
20190322,20,8,12
20190325,22,8,14
20190326,22,4,18
20190327,19,6,13
20190328,21,6,15
20190329,23,6,17
20190401,21,8,13
20190402,26,10,16
20190403,25,25,0
20190404,0,0,0
20190405,0,0,0
