date,trade,sell,buy
20160406,25,11,14
20160407,26,13,13
20160408,24,15,9
20160411,23,7,16
20160412,28,13,15
20160413,25,9,16
20160414,23,13,10
20160415,26,8,18
20160418,24,12,12
20160419,20,10,10
20160420,23,12,11
20160421,22,7,15
20160422,26,12,14
20160425,22,9,13
20160426,22,11,11
20160427,20,10,10
20160428,24,8,16
20160429,25,13,12
20160502,22,9,13
20160503,25,11,14
20160504,25,7,18
20160505,25,11,14
20160506,27,16,11
20160509,21,9,12
20160510,24,10,14
20160511,21,7,14
20160512,26,11,15
20160513,26,11,15
20160516,25,13,12
20160517,21,9,12
20160518,23,9,14
20160519,22,9,13
20160520,18,7,11
20160523,23,8,15
20160524,20,10,10
20160525,23,15,8
20160526,23,6,17
20160527,24,9,15
20160531,22,8,14
20160601,22,9,13
20160602,20,10,10
20160603,24,7,17
20160606,25,4,21
20160607,22,10,12
20160608,18,6,12
20160609,22,10,12
20160610,23,7,16
20160613,25,13,12
20160614,21,10,11
20160615,22,8,14
20160616,21,11,10
20160617,22,10,12
20160620,23,9,14
20160621,25,7,18
20160622,19,4,15
20160623,20,9,11
20160624,21,8,13
20160627,21,11,10
20160628,21,7,14
20160629,19,7,12
20160630,21,7,14
20160701,23,8,15
20160705,19,4,15
