date,trade,sell,buy
20160105,11,0,11
20160106,19,4,15
20160107,20,8,12
20160108,23,9,14
20160111,19,5,14
20160112,20,7,13
20160113,22,8,14
20160114,22,9,13
20160115,18,10,8
20160119,20,9,11
20160120,20,10,10
20160121,23,7,16
20160122,23,8,15
20160125,21,8,13
20160126,21,6,15
20160127,21,10,11
20160128,20,12,8
20160129,20,6,14
20160201,20,7,13
20160202,21,9,12
20160203,18,7,11
20160204,19,8,11
20160205,18,4,14
20160208,21,7,14
20160209,21,8,13
20160210,19,7,12
20160211,23,7,16
20160212,17,11,6
20160216,18,3,15
20160217,21,10,11
20160218,24,7,17
20160219,23,11,12
20160222,16,7,9
20160223,23,8,15
20160224,26,12,14
20160225,19,8,11
20160226,21,10,11
20160229,23,7,16
20160301,25,14,11
20160302,23,3,20
20160303,20,9,11
20160304,19,10,9
20160307,22,8,14
20160308,22,8,14
20160309,22,11,11
20160310,25,14,11
20160311,21,8,13
20160314,22,6,16
20160315,23,10,13
20160316,23,8,15
20160317,26,13,13
20160318,19,5,14
20160321,20,12,8
20160322,25,14,11
20160323,18,9,9
20160324,21,5,16
20160328,15,6,9
20160329,18,8,10
20160330,24,10,14
20160331,22,10,12
20160401,19,10,9
20160404,19,7,12
20160405,22,8,14
