date,trade,sell,buy
20170706,20,8,12
20170707,21,10,11
20170710,21,10,11
20170711,20,9,11
20170712,21,9,12
20170713,20,8,12
20170714,20,11,9
20170717,18,10,8
20170718,19,12,7
20170719,19,9,10
20170720,18,10,8
20170721,19,11,8
20170724,16,7,9
20170725,17,8,9
20170726,18,7,11
20170727,21,10,11
20170728,19,19,0
20170731,9,0,9
20170801,11,0,11
20170802,13,1,12
20170803,11,0,11
20170804,13,2,11
20170807,16,4,12
20170808,13,1,12
20170809,12,0,12
20170810,13,3,10
20170811,14,3,11
20170814,15,4,11
20170815,14,3,11
20170816,11,2,9
20170817,14,5,9
20170818,15,4,11
20170821,14,2,12
20170822,12,1,11
20170823,15,4,11
20170824,12,1,11
20170825,12,2,10
20170828,13,6,7
20170829,13,4,9
20170830,14,6,8
20170831,16,6,10
20170901,15,8,7
20170905,17,7,10
20170906,15,5,10
20170907,16,5,11
20170908,16,6,10
20170911,17,9,8
20170912,21,5,16
20170913,22,7,15
20170914,21,7,14
20170915,19,7,12
20170918,19,7,12
20170919,16,4,12
20170920,19,5,14
20170921,19,10,9
20170922,18,9,9
20170925,20,10,10
20170926,18,7,11
20170927,17,5,12
20170928,19,4,15
20170929,21,5,16
20171002,23,7,16
20171003,23,8,15
