date,trade,sell,buy
20180706,23,6,17
20180709,21,4,17
20180710,21,6,15
20180711,21,7,14
20180712,19,3,16
20180713,20,0,20
20180716,20,4,16
20180717,21,4,17
20180718,20,1,19
20180719,20,3,17
20180720,21,3,18
20180723,21,5,16
20180724,23,6,17
20180725,24,6,18
20180726,23,7,16
20180727,23,6,17
20180730,20,4,16
20180731,22,6,16
20180801,21,6,15
20180802,22,22,0
20180803,0,0,0
20180806,0,0,0
20180807,0,0,0
20180808,0,0,0
20180809,0,0,0
20180810,0,0,0
20180813,0,0,0
20180814,0,0,0
20180815,0,0,0
20180816,0,0,0
20180817,0,0,0
20180820,0,0,0
20180821,0,0,0
20180822,0,0,0
20180823,14,0,14
20180824,15,4,11
20180827,16,2,14
20180828,12,0,12
20180829,12,2,10
20180830,13,3,10
20180831,14,14,0
20180904,0,0,0
20180905,10,0,10
20180906,14,2,12
20180907,14,2,12
20180910,13,2,11
20180911,14,1,13
20180912,14,14,0
20180913,0,0,0
20180914,0,0,0
20180917,0,0,0
20180918,11,0,11
20180919,11,11,0
20180920,14,0,14
20180921,16,4,12
20180924,16,3,13
20180925,17,6,11
20180926,15,5,10
20180927,15,2,13
20180928,14,14,0
20181001,0,0,0
20181002,0,0,0
20181003,0,0,0
