date,trade,sell,buy
20180706,22,7,15
20180709,17,2,15
20180710,17,0,17
20180711,17,0,17
20180712,17,0,17
20180713,17,0,17
20180716,17,0,17
20180717,17,1,16
20180718,17,1,16
20180719,17,1,16
20180720,17,1,16
20180723,17,1,16
20180724,17,2,15
20180725,17,2,15
20180726,16,1,15
20180727,16,6,10
20180730,17,5,12
20180731,16,1,15
20180801,17,2,15
20180802,17,17,0
20180803,0,0,0
20180806,0,0,0
20180807,0,0,0
20180808,0,0,0
20180809,0,0,0
20180810,0,0,0
20180813,0,0,0
20180814,0,0,0
20180815,0,0,0
20180816,0,0,0
20180817,0,0,0
20180820,0,0,0
20180821,0,0,0
20180822,0,0,0
20180823,11,0,11
20180824,16,1,15
20180827,15,1,14
20180828,16,2,14
20180829,14,1,13
20180830,14,1,13
20180831,14,14,0
20180904,0,0,0
20180905,12,0,12
20180906,14,0,14
20180907,15,1,14
20180910,14,1,13
20180911,15,1,14
20180912,15,15,0
20180913,0,0,0
20180914,0,0,0
20180917,0,0,0
20180918,11,0,11
20180919,11,11,0
20180920,13,0,13
20180921,14,1,13
20180924,14,0,14
20180925,14,2,12
20180926,13,0,13
20180927,13,1,12
20180928,14,14,0
20181001,0,0,0
20181002,0,0,0
20181003,0,0,0
