date,trade,sell,buy
20190211,19,4,15
20190212,20,5,15
20190213,24,3,21
20190214,23,7,16
20190215,21,6,15
20190218,21,5,16
20190219,21,4,17
20190220,18,4,14
20190221,20,5,15
20190222,23,7,16
20190225,23,9,14
20190226,20,5,15
20190227,21,8,13
20190228,24,6,18
20190304,21,7,14
20190305,21,4,17
20190306,18,3,15
20190307,24,7,17
20190308,25,8,17
20190311,18,3,15
20190312,19,6,13
20190313,19,3,16
20190314,18,2,16
20190315,20,4,16
20190318,18,2,16
20190319,17,3,14
20190320,19,3,16
20190321,20,3,17
20190322,15,2,13
20190325,19,2,17
20190326,19,2,17
20190327,18,7,11
20190328,18,6,12
20190329,21,3,18
20190401,20,7,13
20190402,15,1,14
20190403,19,1,18
20190404,19,4,15
20190405,17,1,16
20190408,18,4,14
20190409,18,1,17
20190410,14,4,10
20190411,18,0,18
20190412,17,3,14
20190415,21,3,18
20190416,19,2,17
20190417,20,3,17
20190418,20,7,13
20190419,16,3,13
20190422,19,5,14
20190423,17,2,15
20190424,18,2,16
20190425,19,3,16
20190426,19,10,9
20190429,18,2,16
20190430,17,2,15
20190502,18,4,14
20190503,18,2,16
20190507,16,2,14
20190508,18,1,17
20190509,18,2,16
20190510,20,1,19
