date,trade,sell,buy
20171004,24,11,13
20171005,24,11,13
20171006,22,9,13
20171009,24,10,14
20171010,24,10,14
20171011,24,10,14
20171012,24,10,14
20171013,25,11,14
20171016,24,11,13
20171017,22,10,12
20171018,23,11,12
20171019,22,10,12
20171020,22,8,14
20171023,20,7,13
20171024,19,8,11
20171025,20,8,12
20171026,20,9,11
20171027,21,7,14
20171030,20,7,13
20171031,18,7,11
20171101,18,6,12
20171102,19,5,14
20171103,19,8,11
20171106,18,7,11
20171107,19,7,12
20171108,20,8,12
20171109,21,8,13
20171110,21,8,13
20171113,21,10,11
20171114,22,12,10
20171115,22,12,10
20171116,22,11,11
20171117,21,9,12
20171120,19,10,9
20171121,21,9,12
20171122,20,8,12
20171124,19,7,12
20171127,18,7,11
20171128,18,6,12
20171129,18,8,10
20171130,20,7,13
20171201,18,5,13
20171204,20,6,14
20171205,21,7,14
20171206,22,6,16
20171207,21,6,15
20171208,20,5,15
20171211,21,5,16
20171212,23,8,15
20171213,23,8,15
20171214,23,8,15
20171215,22,9,13
20171218,22,8,14
20171219,20,7,13
20171220,19,6,13
20171221,19,6,13
20171222,21,8,13
20171226,21,6,15
20171227,24,7,17
20171228,20,7,13
20171229,22,7,15
20180102,24,7,17
20180103,22,9,13
