date,trade,sell,buy
20161004,25,10,15
20161005,24,11,13
20161006,25,11,14
20161007,23,10,13
20161010,22,9,13
20161011,22,9,13
20161012,22,9,13
20161013,22,9,13
20161014,22,9,13
20161017,21,8,13
20161018,21,8,13
20161019,21,8,13
20161020,21,8,13
20161021,21,8,13
20161024,21,8,13
20161025,21,8,13
20161026,21,8,13
20161027,21,8,13
20161028,21,8,13
20161031,21,8,13
20161101,21,8,13
20161102,21,8,13
20161103,21,8,13
20161104,21,8,13
20161107,20,7,13
20161108,20,7,13
20161109,20,7,13
20161110,20,7,13
20161111,20,7,13
20161114,20,7,13
20161115,20,7,13
20161116,19,6,13
20161117,19,6,13
20161118,18,5,13
20161121,18,5,13
20161122,18,5,13
20161123,18,5,13
20161125,18,5,13
20161128,18,5,13
20161129,17,4,13
20161130,17,4,13
20161201,17,4,13
20161202,18,4,14
20161205,18,4,14
20161206,18,4,14
20161207,18,4,14
20161208,18,4,14
20161209,18,4,14
20161212,18,4,14
20161213,18,4,14
20161214,18,4,14
20161215,18,4,14
20161216,18,4,14
20161219,18,4,14
20161220,18,4,14
20161221,18,4,14
20161222,18,4,14
20161223,18,4,14
20161227,18,4,14
20161228,18,4,14
20161229,18,4,14
20161230,18,4,14
20170103,18,4,14
