date,trade,sell,buy
20161004,22,11,11
20161005,19,14,5
20161006,23,10,13
20161007,22,10,12
20161010,24,11,13
20161011,22,12,10
20161012,20,12,8
20161013,23,13,10
20161014,25,15,10
20161017,23,10,13
20161018,22,13,9
20161019,25,11,14
20161020,25,13,12
20161021,26,13,13
20161024,20,9,11
20161025,25,14,11
20161026,22,16,6
20161027,25,12,13
20161028,25,11,14
20161031,24,11,13
20161101,22,11,11
20161102,21,9,12
20161103,23,10,13
20161104,21,11,10
20161107,23,18,5
20161108,23,10,13
20161109,23,10,13
20161110,23,10,13
20161111,21,7,14
20161114,23,8,15
20161115,25,12,13
20161116,26,12,14
20161117,23,12,11
20161118,22,7,15
20161121,23,14,9
20161122,25,12,13
20161123,23,9,14
20161125,23,9,14
20161128,22,9,13
20161129,25,13,12
20161130,21,8,13
20161201,22,13,9
20161202,22,12,10
20161205,25,13,12
20161206,22,10,12
20161207,24,8,16
20161208,23,15,8
20161209,24,10,14
20161212,23,14,9
20161213,23,11,12
20161214,24,17,7
20161215,22,12,10
20161216,21,8,13
20161219,22,9,13
20161220,20,12,8
20161221,26,19,7
20161222,22,8,14
20161223,23,13,10
20161227,21,11,10
20161228,20,12,8
20161229,26,13,13
20161230,26,12,14
20170103,23,11,12
