date,trade,sell,buy
20190812,25,11,14
20190813,22,9,13
20190814,22,9,13
20190816,21,10,11
20190819,22,9,13
20190820,23,13,10
20190821,23,10,13
20190822,22,12,10
20190823,25,10,15
20190826,22,9,13
20190827,23,12,11
20190828,22,12,10
20190829,23,9,14
20190830,25,12,13
20190902,24,14,10
20190903,23,15,8
20190904,24,9,15
20190905,20,13,7
20190906,19,9,10
20190909,22,13,9
20190910,25,13,12
20190911,24,13,11
20190916,22,9,13
20190917,21,13,8
20190918,19,9,10
20190919,24,9,15
20190920,21,9,12
20190923,23,10,13
20190924,23,11,12
20190925,25,12,13
20190926,23,13,10
20190927,24,11,13
20190930,23,11,12
20191001,22,8,14
20191002,26,12,14
20191004,24,10,14
20191007,23,11,12
20191008,27,10,17
20191010,25,13,12
20191011,25,11,14
20191014,25,11,14
20191015,26,12,14
20191016,22,11,11
20191017,26,13,13
20191018,25,12,13
20191021,23,11,12
20191022,23,10,13
20191023,24,13,11
20191024,26,9,17
20191025,25,12,13
20191028,23,12,11
20191029,22,8,14
20191030,26,13,13
20191031,25,10,15
20191101,26,13,13
20191104,24,13,11
20191105,24,15,9
20191106,26,10,16
20191107,25,14,11
20191108,25,13,12
20191111,23,11,12
20191112,24,10,14
