date,trade,sell,buy
20161014,24,11,13
20161017,24,8,16
20161018,27,9,18
20161019,25,10,15
20161020,24,11,13
20161021,23,10,13
20161024,23,11,12
20161025,25,8,17
20161026,26,9,17
20161027,24,10,14
20161028,23,9,14
20161031,25,9,16
20161101,26,12,14
20161102,26,11,15
20161103,22,9,13
20161104,24,7,17
20161107,26,9,17
20161108,26,13,13
20161109,25,8,17
20161110,21,8,13
20161111,22,9,13
20161114,23,9,14
20161115,24,8,16
20161116,23,8,15
20161117,24,9,15
20161118,23,9,14
20161121,22,9,13
20161122,26,9,17
20161123,25,10,15
20161124,24,9,15
20161125,19,4,15
20161128,23,7,16
20161129,23,7,16
20161130,24,7,17
20161201,20,8,12
20161202,23,9,14
20161205,22,6,16
20161206,21,9,12
20161207,21,9,12
20161208,24,9,15
20161209,25,12,13
20161212,24,9,15
20161213,23,7,16
20161214,23,9,14
20161215,24,8,16
20161216,19,6,13
20161219,22,7,15
20161220,23,10,13
20161221,22,9,13
20161222,22,8,14
20161223,21,8,13
20161226,23,6,17
20161227,21,6,15
20161228,22,7,15
20161229,20,7,13
20170102,21,6,15
20170103,22,6,16
20170104,21,5,16
20170105,24,9,15
20170106,21,8,13
20170109,24,9,15
20170110,23,7,16
