date,trade,sell,buy
20170719,24,11,13
20170720,24,10,14
20170721,24,9,15
20170724,23,9,14
20170725,22,7,15
20170726,23,9,14
20170727,22,5,17
20170728,21,4,17
20170731,20,6,14
20170801,22,7,15
20170802,21,5,16
20170803,20,5,15
20170804,22,7,15
20170807,22,7,15
20170808,20,5,15
20170809,23,6,17
20170810,23,8,15
20170811,24,8,16
20170814,22,6,16
20170816,22,6,16
20170817,22,6,16
20170818,22,7,15
20170821,23,7,16
20170822,23,8,15
20170823,24,7,17
20170824,24,8,16
20170825,23,8,15
20170828,24,9,15
20170829,21,5,16
20170830,22,8,14
20170831,19,5,14
20170901,22,6,16
20170904,22,7,15
20170905,20,7,13
20170906,22,8,14
20170907,21,8,13
20170908,21,8,13
20170911,22,8,14
20170912,21,7,14
20170913,21,7,14
20170914,19,6,13
20170915,20,6,14
20170918,20,7,13
20170919,22,8,14
20170920,21,8,13
20170921,22,8,14
20170922,22,7,15
20170925,21,8,13
20170926,20,8,12
20170927,22,8,14
20170928,23,8,15
20170929,22,10,12
20171010,24,9,15
20171011,24,10,14
20171012,23,7,16
20171013,24,7,17
20171016,22,6,16
20171017,23,8,15
20171018,23,7,16
20171019,23,6,17
20171020,23,5,18
20171023,23,5,18
