date,trade,sell,buy
20170405,23,16,7
20170406,23,12,11
20170407,25,11,14
20170410,28,17,11
20170411,24,13,11
20170412,21,9,12
20170413,27,14,13
20170417,27,11,16
20170418,26,13,13
20170419,26,16,10
20170420,23,13,10
20170421,29,16,13
20170424,25,12,13
20170425,24,9,15
20170426,23,10,13
20170427,22,13,9
20170428,26,11,15
20170501,24,11,13
20170502,27,27,0
20170503,16,0,16
20170504,21,7,14
20170505,20,6,14
20170508,18,5,13
20170509,19,19,0
20170510,0,0,0
20170511,0,0,0
20170512,13,0,13
20170515,13,13,0
20170516,0,0,0
20170517,0,0,0
20170518,0,0,0
20170519,0,0,0
20170522,0,0,0
20170523,12,0,12
20170524,17,5,12
20170525,18,18,0
20170526,10,0,10
20170530,14,0,14
20170531,19,9,10
20170601,21,4,17
20170602,19,6,13
20170605,18,8,10
20170606,19,6,13
20170607,21,9,12
20170608,16,7,9
20170609,18,7,11
20170612,20,7,13
20170613,19,6,13
20170614,17,8,9
20170615,18,11,7
20170616,22,7,15
20170619,20,6,14
20170620,17,8,9
20170621,17,6,11
20170622,16,10,6
20170623,17,5,12
20170626,18,7,11
20170627,16,8,8
20170628,17,5,12
20170629,19,8,11
20170630,22,6,16
20170703,23,9,14
20170705,15,4,11
