date,trade,sell,buy
20161004,23,9,14
20161005,21,9,12
20161006,23,9,14
20161007,22,7,15
20161010,27,12,15
20161011,20,12,8
20161012,24,13,11
20161013,21,12,9
20161014,23,8,15
20161017,21,11,10
20161018,23,15,8
20161019,24,12,12
20161020,25,12,13
20161021,21,12,9
20161024,25,10,15
20161025,22,10,12
20161026,23,14,9
20161027,26,13,13
20161028,24,14,10
20161031,22,10,12
20161101,17,7,10
20161102,24,12,12
20161103,27,15,12
20161104,23,8,15
20161107,25,14,11
20161108,23,9,14
20161109,25,14,11
20161110,20,11,9
20161111,22,10,12
20161114,20,10,10
20161115,24,13,11
20161116,26,16,10
20161117,23,14,9
20161118,23,10,13
20161121,21,9,12
20161122,21,11,10
20161123,25,11,14
20161125,27,13,14
20161128,22,14,8
20161129,21,13,8
20161130,22,10,12
20161201,21,7,14
20161202,23,14,9
20161205,22,10,12
20161206,22,14,8
20161207,22,12,10
20161208,23,13,10
20161209,25,12,13
20161212,28,13,15
20161213,21,10,11
20161214,27,12,15
20161215,27,11,16
20161216,26,13,13
20161219,25,10,15
20161220,23,11,12
20161221,24,12,12
20161222,23,8,15
20161223,25,17,8
20161227,25,14,11
20161228,21,9,12
20161229,22,15,7
20161230,25,13,12
20170103,24,11,13
