date,trade,sell,buy
20160706,25,12,13
20160707,26,12,14
20160708,25,14,11
20160711,24,11,13
20160712,24,11,13
20160713,25,13,12
20160714,27,15,12
20160715,28,12,16
20160718,28,12,16
20160719,27,11,16
20160720,27,11,16
20160721,26,12,14
20160722,26,13,13
20160725,24,12,12
20160726,26,13,13
20160727,26,13,13
20160728,27,14,13
20160729,28,15,13
20160801,27,14,13
20160802,26,13,13
20160803,23,11,12
20160804,23,10,13
20160805,24,10,14
20160808,26,12,14
20160809,25,11,14
20160810,25,11,14
20160811,27,10,17
20160812,27,11,16
20160815,26,8,18
20160816,28,12,16
20160817,28,10,18
20160818,28,12,16
20160819,29,9,20
20160822,26,9,17
20160823,26,13,13
20160824,27,11,16
20160825,26,12,14
20160826,27,15,12
20160829,26,12,14
20160830,27,12,15
20160831,23,10,13
20160901,25,12,13
20160902,26,12,14
20160906,27,11,16
20160907,28,15,13
20160908,26,12,14
20160909,25,14,11
20160912,26,9,17
20160913,26,12,14
20160914,26,10,16
20160915,24,9,15
20160916,25,10,15
20160919,25,8,17
20160920,24,9,15
20160921,26,11,15
20160922,27,12,15
20160923,24,11,13
20160926,27,10,17
20160927,27,14,13
20160928,25,11,14
20160929,24,9,15
20160930,26,13,13
20161003,25,13,12
