date,trade,sell,buy
20180801,19,9,10
20180802,18,7,11
20180803,20,9,11
20180806,21,10,11
20180807,17,5,12
20180808,20,12,8
20180809,20,9,11
20180810,21,14,7
20180813,21,7,14
20180814,14,9,5
20180816,12,4,8
20180817,13,3,10
20180820,13,4,9
20180821,14,9,5
20180822,15,4,11
20180823,16,5,11
20180824,10,4,6
20180827,14,3,11
20180828,15,4,11
20180829,12,4,8
20180830,13,4,9
20180831,16,1,15
20180903,16,6,10
20180904,18,7,11
20180905,15,6,9
20180906,18,6,12
20180907,16,8,8
20180910,15,7,8
20180911,17,5,12
20180912,16,4,12
20180913,16,6,10
20180914,13,5,8
20180917,15,5,10
20180918,14,3,11
20180919,14,2,12
20180920,11,5,6
20180921,11,3,8
20180927,17,4,13
20180928,14,2,12
20181001,18,8,10
20181002,17,9,8
20181004,18,7,11
20181005,15,7,8
20181008,13,5,8
20181010,13,1,12
20181011,15,3,12
20181012,13,4,9
20181015,14,4,10
20181016,13,5,8
20181017,14,3,11
20181018,13,2,11
20181019,14,3,11
20181022,12,4,8
20181023,14,5,9
20181024,15,4,11
20181025,14,3,11
20181026,14,3,11
20181029,14,6,8
20181030,15,8,7
20181031,13,3,10
20181101,15,5,10
20181102,15,6,9
