date,trade,sell,buy
20170405,26,12,14
20170406,25,10,15
20170407,26,11,15
20170410,23,9,14
20170411,27,14,13
20170412,28,12,16
20170413,24,12,12
20170417,26,12,14
20170418,23,12,11
20170419,22,10,12
20170420,22,10,12
20170421,25,10,15
20170424,24,11,13
20170425,24,9,15
20170426,24,11,13
20170427,22,11,11
20170428,22,7,15
20170501,21,10,11
20170502,24,24,0
20170503,17,0,17
20170504,18,5,13
20170505,17,4,13
20170508,19,5,14
20170509,17,17,0
20170510,0,0,0
20170511,0,0,0
20170512,14,0,14
20170515,14,14,0
20170516,0,0,0
20170517,0,0,0
20170518,0,0,0
20170519,0,0,0
20170522,0,0,0
20170523,10,0,10
20170524,13,1,12
20170525,13,13,0
20170526,14,0,14
20170530,18,2,16
20170531,16,4,12
20170601,15,3,12
20170602,13,2,11
20170605,13,2,11
20170606,14,1,13
20170607,14,2,12
20170608,14,2,12
20170609,12,0,12
20170612,14,0,14
20170613,17,2,15
20170614,19,5,14
20170615,15,5,10
20170616,15,2,13
20170619,18,5,13
20170620,15,3,12
20170621,13,2,11
20170622,14,3,11
20170623,16,1,15
20170626,16,4,12
20170627,17,3,14
20170628,17,3,14
20170629,18,4,14
20170630,19,7,12
20170703,16,4,12
20170705,17,1,16
