date,trade,sell,buy
20170719,23,13,10
20170720,25,14,11
20170721,25,14,11
20170724,25,13,12
20170725,24,15,9
20170726,27,10,17
20170727,28,17,11
20170728,25,12,13
20170731,26,18,8
20170801,24,11,13
20170802,25,10,15
20170803,24,15,9
20170804,27,14,13
20170807,29,16,13
20170808,27,10,17
20170809,25,12,13
20170810,27,17,10
20170811,25,16,9
20170814,26,14,12
20170816,24,15,9
20170817,26,15,11
20170818,28,14,14
20170821,25,12,13
20170822,23,12,11
20170823,23,14,9
20170824,23,12,11
20170825,24,11,13
20170828,27,17,10
20170829,25,16,9
20170830,29,12,17
20170831,23,11,12
20170901,26,14,12
20170904,23,10,13
20170905,27,13,14
20170906,24,14,10
20170907,24,11,13
20170908,24,12,12
20170911,27,13,14
20170912,23,17,6
20170913,27,17,10
20170914,23,8,15
20170915,27,12,15
20170918,25,13,12
20170919,22,11,11
20170920,25,14,11
20170921,21,8,13
20170922,24,13,11
20170925,26,13,13
20170926,23,11,12
20170927,22,14,8
20170928,17,7,10
20170929,23,14,9
20171010,25,11,14
20171011,24,12,12
20171012,23,12,11
20171013,22,14,8
20171016,25,14,11
20171017,22,12,10
20171018,25,13,12
20171019,25,9,16
20171020,25,16,9
20171023,22,9,13
